id,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,high_education_ind
223,1.96,0.314778071,HBACK,1,F,D,2,petrol,90,51,blue,M,0,weekend,12pm - 6pm,12,647.7012572,0
224,0.71,0.294797124,HBACK,3,F,D,3,petrol,76,99,black,S,1,weekend,6am - 12pm,12,662.7316404,0
225,1.54,0.527741686,HBACK,1,M,A,6,petrol,93,60,yellow,M,1,weekday,6am - 12pm,12,643.2261485,0
226,4.58,0.277890631,UTE,1,M,A,1,petrol,194,69,white,M,1,weekday,12pm - 6pm,12,663.9287364,0
227,0.77,0.942606629,HBACK,3,F,D,1,petrol,88,53,green,S,1,weekday,6am - 12pm,12,642.2788997,1
228,0.84,0.113761349,SEDAN,4,F,C,5,petrol,157,33,gray,S,1,weekend,12pm - 6pm,6,642.9520407,0
229,1.79,0.022809835,STNWG,4,F,E,4,petrol,138,60,gray,S,0,weekday,12pm - 6pm,12,645.7084097,0
230,1.99,0.474753378,STNWG,4,M,C,5,dissel,161,54,white,S,1,weekday,12pm - 6pm,6,641.1290862,1
231,1.26,0.224373007,STNWG,4,F,F,3,petrol,146,67,yellow,S,0,weekday,6am - 12pm,6,664.7460876,0
232,2.41,0.97648978,HBACK,2,F,B,4,hybrid,130,99,blue,M,1,weekday,6pm - 12am,12,638.8809295,1
233,0.42,0.269106232,SEDAN,4,F,C,5,petrol,164,62,black,M,1,weekday,12pm - 6pm,12,648.7169053,0
234,2.17,0.3747445,SEDAN,3,F,A,4,electric,196,77,gray,M,1,weekday,12pm - 6pm,6,672.5266124,0
235,2.27,0.972162959,STNWG,4,M,D,1,petrol,111,57,gray,M,1,weekday,6pm - 12am,12,642.9415788,1
236,4.04,0.422883244,TRUCK,1,M,E,2,petrol,256,61,black,S,1,weekday,12pm - 6pm,12,641.1299234,0
237,0.39,0.849920772,HBACK,4,F,D,3,petrol,121,95,brown,S,1,weekday,6pm - 12am,12,661.3865967,0
238,1.97,0.172880356,STNWG,3,M,B,4,hybrid,128,76,black,S,0,weekday,6am - 12pm,12,668.9904879,0
239,2.09,0.427902738,STNWG,4,M,C,5,petrol,181,72,black,M,1,weekday,12pm - 6pm,12,658.7374439,0
240,11.75,0.221096597,SEDAN,1,M,A,4,petrol,118,82,gray,S,1,weekday,6pm - 12am,12,639.2797989,0
241,0.83,0.935651747,SEDAN,4,F,A,3,petrol,169,60,green,S,0,weekday,6am - 12pm,12,637.0045049,1
242,0.58,0.596064498,HBACK,4,F,D,1,electric,90,80,brown,S,0,weekday,6pm - 12am,12,646.7437827,0
243,1.77,0.835612284,HBACK,2,M,C,6,petrol,76,47,white,M,1,weekday,6am - 12pm,12,678.4677416,0
244,3.27,0.787071582,STNWG,1,M,E,2,dissel,188,51,white,S,0,weekday,12pm - 6pm,12,656.4335676,0
245,1.57,0.056609132,UTE,3,F,D,3,hybrid,229,49,silver,S,0,weekday,6pm - 12am,12,651.4408816,0
246,0.62,0.399951123,SEDAN,4,F,A,1,petrol,145,56,gray,S,1,weekday,12pm - 6pm,6,642.8123974,0
247,1.59,0.350082931,SEDAN,3,F,C,4,petrol,156,93,black,S,0,weekday,12am - 6 am,12,647.2015173,0
248,0.77,0.650057969,HBACK,4,F,B,5,petrol,115,28,black,S,1,weekday,6am - 12pm,12,655.3912252,0
249,1.79,0.70316238,SEDAN,1,F,C,4,dissel,171,65,white,M,1,weekday,6am - 12pm,12,658.7579275,0
250,2.15,0.685420151,SEDAN,1,F,C,3,dissel,179,80,black,M,1,weekday,6am - 12pm,12,638.705485,0
251,2,0.265203794,SEDAN,2,M,C,4,petrol,190,70,silver,M,1,weekday,6am - 12pm,6,661.3166476,0
252,3.94,0.275403843,UTE,1,M,F,1,dissel,243,91,gray,M,0,weekday,6am - 12pm,12,638.6258723,0
253,0.48,0.319345662,SEDAN,4,F,D,6,petrol,135,85,white,S,0,weekday,12pm - 6pm,12,672.3946844,0
254,0.9,0.901869604,HBACK,3,F,A,4,petrol,120,51,yellow,S,1,weekday,12am - 6 am,12,676.6597287,1
255,1.87,0.712755895,SEDAN,2,M,F,3,petrol,193,99,gray,S,1,weekday,12pm - 6pm,12,643.8818284,0
256,1.45,0.75569202,COUPE,4,M,B,3,dissel,233,78,brown,M,1,weekday,12pm - 6pm,12,652.2768356,0
257,2.08,0.476765223,STNWG,4,F,A,3,dissel,176,71,gray,S,0,weekend,12pm - 6pm,6,689.2174577,1
258,1.63,0.877146358,HBACK,2,F,A,3,petrol,98,65,blue,M,1,weekend,6am - 12pm,12,656.8362964,1
259,0.91,0.498783747,HBACK,3,M,C,4,electric,113,35,white,S,1,weekday,12pm - 6pm,12,643.0457764,0
260,2.11,0.114068894,UTE,3,M,C,3,petrol,201,99,blue,M,0,weekend,6am - 12pm,12,662.870669,0
261,2.25,0.497669061,STNWG,3,F,A,4,petrol,152,64,gray,S,1,weekday,12am - 6 am,12,655.0768347,0
262,4.95,0.163261959,STNWG,1,F,A,5,petrol,169,79,black,S,1,weekday,6am - 12pm,12,654.3553365,0
263,2.21,0.811088712,SEDAN,2,M,A,3,petrol,132,90,silver,M,1,weekday,6pm - 12am,12,640.6006464,0
264,4.69,0.536769469,STNWG,1,F,A,2,hybrid,172,50,red,S,1,weekday,12pm - 6pm,12,646.940925,0
265,1.11,0.059125651,HBACK,3,F,E,5,petrol,99,69,black,M,1,weekday,6am - 12pm,6,644.1946877,0
266,0.47,0.453003638,SEDAN,4,M,C,3,petrol,102,99,blue,M,1,weekday,12pm - 6pm,12,656.9391803,0
267,0.87,0.314998117,HBACK,3,F,A,2,dissel,72,71,silver,M,0,weekday,12pm - 6pm,12,650.3928067,0
268,0.41,0.757682302,STNWG,4,M,A,3,hybrid,137,29,green,S,1,weekday,12pm - 6pm,12,652.1777618,0
269,1.25,0.304907593,HBACK,3,F,B,5,petrol,76,81,red,S,1,weekday,6pm - 12am,12,650.4497783,0
270,1.67,0.561630372,SEDAN,3,M,F,2,electric,139,89,gray,S,1,weekend,6am - 12pm,12,643.5478595,0
271,1.63,0.532235457,HBACK,1,F,B,2,electric,129,75,gray,M,1,weekend,12pm - 6pm,12,650.266069,0
272,3.99,0.183575553,UTE,1,M,A,3,petrol,169,93,blue,S,1,weekday,12pm - 6pm,6,646.9343331,0
273,2.58,0.285188925,STNWG,3,F,C,3,petrol,146,52,black,M,0,weekday,6am - 12pm,12,659.2314871,0
274,0.78,0.27906785,SEDAN,4,F,D,4,dissel,186,72,black,S,1,weekday,6am - 12pm,6,648.7781308,0
275,1.15,0.333610536,SEDAN,4,F,A,2,petrol,113,65,blue,S,1,weekday,6am - 12pm,6,642.2764393,0
276,0.77,0.233483794,SEDAN,4,F,C,3,electric,105,74,black,S,1,weekday,6am - 12pm,12,642.3789351,0
277,0.9,0.901346919,HBACK,3,F,B,2,electric,77,53,blue,M,1,weekend,6am - 12pm,12,638.8246575,1
278,2.63,0.217677023,SEDAN,1,M,B,4,dissel,168,75,gray,M,0,weekday,12am - 6 am,12,644.2231956,0
279,1.39,0.458145186,HBACK,2,F,B,3,petrol,125,86,white,S,1,weekday,12pm - 6pm,12,651.1467212,0
280,0.5,0.948286522,HBACK,4,F,C,2,petrol,86,60,green,S,0,weekday,6am - 12pm,12,642.3916493,1
281,0.49,0.554611471,HBACK,4,M,E,4,petrol,123,71,green,S,0,weekday,6am - 12pm,12,644.2151305,0
282,4.91,0.132490809,TRUCK,1,F,C,1,dissel,401,99,white,M,1,weekday,12pm - 6pm,6,664.2497177,0
283,2.16,0.55079546,UTE,3,F,B,2,electric,250,87,white,M,1,weekend,12pm - 6pm,12,645.4075935,0
284,1.4,0.026196836,SEDAN,2,F,B,4,petrol,112,99,blue,S,1,weekday,12pm - 6pm,12,638.4191291,0
285,0.29,0.230246946,HBACK,4,M,A,5,dissel,108,92,silver,M,0,weekday,6am - 12pm,12,641.4367223,0
286,0.74,0.678454413,SEDAN,4,M,B,6,petrol,155,74,yellow,M,1,weekday,6pm - 12am,12,644.0475449,0
287,1.54,0.278899724,HBACK,4,F,A,4,petrol,135,55,silver,S,1,weekday,6am - 12pm,12,662.9868317,0
288,2.26,0.428713919,STNWG,3,M,C,2,dissel,166,99,blue,M,1,weekend,12pm - 6pm,12,650.0721018,0
289,1.03,0.204238345,SEDAN,4,F,A,3,petrol,176,76,white,M,1,weekday,6am - 12pm,6,652.0117343,0
290,0.85,0.052876413,HBACK,3,F,D,1,petrol,96,79,white,S,1,weekday,6am - 12pm,12,643.5241611,0
291,3.59,0.521310341,STNWG,1,F,A,4,dissel,138,92,black,M,1,weekend,12pm - 6pm,12,667.2893941,0
292,3.01,0.591872076,SEDAN,1,F,B,4,petrol,198,53,white,S,1,weekend,6pm - 12am,12,635.7143702,0
293,2.81,0.276849965,STNWG,1,F,D,3,petrol,114,81,black,M,1,weekday,6pm - 12am,6,651.2659862,0
294,3.09,0.880144515,STNWG,2,F,A,4,dissel,184,33,brown,M,1,weekday,12am - 6 am,12,643.8870205,0
295,1.34,0.13600538,HBACK,1,F,A,2,hybrid,118,66,brown,M,0,weekday,6am - 12pm,6,656.7463694,0
296,3.97,0.669393117,STNWG,1,M,C,2,petrol,139,93,yellow,S,0,weekend,12pm - 6pm,12,649.01495,0
297,0.81,0.16899441,HBACK,4,F,D,1,petrol,101,76,white,M,1,weekday,6am - 12pm,12,647.0934323,0
298,2.6,0.454446007,STNWG,3,F,E,2,petrol,185,80,green,M,1,weekday,6am - 12pm,12,647.320076,0
299,1.54,0.204924972,STNWG,4,M,C,1,petrol,172,93,brown,S,1,weekday,6am - 12pm,6,673.9150154,0
300,0.5,0.208118882,HBACK,4,F,A,6,petrol,73,96,silver,M,1,weekday,12pm - 6pm,6,641.6177532,0
301,4.49,0.742335971,SEDAN,4,M,A,4,electric,178,99,black,S,0,weekday,12pm - 6pm,12,651.6315407,0
302,2.75,0.228128156,HDTOP,3,M,C,4,dissel,253,56,white,M,0,weekend,6pm - 12am,12,652.8686605,0
303,2.21,0.167513357,SEDAN,1,F,A,5,petrol,126,63,black,M,1,weekday,6pm - 12am,12,655.2976632,0
304,1.79,0.601613923,UTE,3,M,E,4,petrol,272,85,white,M,0,weekday,12pm - 6pm,12,650.174988,0
305,3.28,0.539729616,STNWG,2,M,C,5,petrol,120,35,gray,M,1,weekday,6pm - 12am,12,647.6863775,0
306,0.66,0.119059306,HBACK,4,M,B,3,petrol,88,70,black,M,0,weekend,12pm - 6pm,12,653.1795865,0
307,0.4,0.422125474,SEDAN,4,F,C,5,petrol,154,89,black,M,1,weekday,6pm - 12am,6,644.3488961,0
308,2.27,0.087444182,HDTOP,3,M,B,2,petrol,259,60,black,M,1,weekday,12pm - 6pm,6,668.8566207,0
309,6.22,0.113369787,STNWG,1,M,D,6,hybrid,155,18,brown,M,1,weekend,6am - 12pm,12,663.9040032,0
310,0.68,0.141777282,HBACK,4,M,B,5,electric,97,42,brown,M,0,weekday,12pm - 6pm,12,660.8568215,0
311,2.04,0.50845154,UTE,4,F,E,5,dissel,191,70,black,M,0,weekend,12pm - 6pm,12,640.398785,0
312,1.36,0.228106593,HBACK,2,F,C,2,petrol,121,72,brown,S,1,weekday,6am - 12pm,12,647.8933404,0
313,3.52,0.197309856,TRUCK,1,M,C,1,dissel,325,50,gray,S,1,weekday,12pm - 6pm,12,652.0743978,0
314,1.67,0.116446879,SEDAN,1,F,C,6,petrol,152,52,black,S,1,weekend,12pm - 6pm,12,652.4065189,0
315,4.55,0.417329066,STNWG,1,F,A,4,petrol,185,96,white,S,1,weekday,12pm - 6pm,12,642.2391082,0
316,1.83,0.306613503,SEDAN,2,F,A,6,dissel,158,84,gray,M,1,weekday,6am - 12pm,6,657.9765784,0
317,3.73,0.165990799,UTE,1,M,C,1,petrol,204,66,green,M,1,weekday,12pm - 6pm,6,647.3636446,0
318,1.26,0.208173891,TRUCK,4,F,A,3,dissel,256,73,silver,S,0,weekday,12pm - 6pm,6,642.0593873,0
319,1.41,0.635406391,HBACK,1,F,C,6,petrol,73,39,gray,M,1,weekday,12pm - 6pm,12,646.2901991,0
320,2.74,0.087016641,SEDAN,1,M,E,5,petrol,122,73,blue,M,0,weekday,12pm - 6pm,12,686.3647527,0
321,0.8,0.14388306,HBACK,3,M,B,4,petrol,136,74,yellow,M,0,weekday,12am - 6 am,6,645.4408903,0
322,1.61,0.227482476,STNWG,3,M,A,5,hybrid,178,82,blue,S,0,weekday,6am - 12pm,12,643.6664633,0
323,1.17,0.846142164,SEDAN,3,F,C,4,petrol,164,64,blue,M,1,weekday,6am - 12pm,12,651.9320383,0
324,1.78,0.436720055,HBACK,2,F,E,4,hybrid,82,86,brown,S,1,weekday,6am - 12pm,6,652.273242,0
325,1.58,0.037363004,SEDAN,3,M,B,2,petrol,104,64,white,S,1,weekday,12pm - 6pm,6,670.7715726,0
326,0.77,0.126915945,SEDAN,4,F,B,6,petrol,153,40,silver,M,1,weekday,12pm - 6pm,6,650.7772493,0
327,1.98,0.383548771,UTE,3,M,C,5,petrol,183,60,gray,S,1,weekend,12pm - 6pm,6,651.1659658,0
328,3.18,0.531283847,STNWG,1,F,A,4,dissel,150,48,white,M,1,weekday,12pm - 6pm,12,639.502978,0
329,3.58,0.096547817,SEDAN,1,M,C,3,petrol,125,86,gray,S,1,weekend,12pm - 6pm,12,652.6079182,0
330,1.29,0.287022505,SEDAN,3,M,A,6,petrol,190,52,brown,M,0,weekday,12pm - 6pm,12,652.661723,0
331,1.47,0.167734387,UTE,3,F,A,3,electric,267,87,black,S,1,weekday,6pm - 12am,12,658.7183487,0
332,5.19,0.276961117,STNWG,1,M,F,2,petrol,106,64,white,S,1,weekend,12am - 6 am,12,647.0017488,0
333,1.14,0.411865538,COUPE,3,F,C,4,electric,211,54,gray,M,0,weekday,12pm - 6pm,12,644.4861739,0
334,3.18,0.437026251,STNWG,3,F,D,3,dissel,122,51,black,M,0,weekday,6am - 12pm,12,645.381289,0
335,1.72,0.778190174,STNWG,3,F,C,1,petrol,124,70,gray,M,1,weekday,6am - 12pm,12,650.0978126,0
336,1.25,0.749207221,SEDAN,3,F,C,4,hybrid,127,52,gray,M,0,weekday,12pm - 6pm,12,666.0348174,0
337,1.74,0.658060622,STNWG,4,F,C,5,petrol,151,84,white,S,1,weekday,12pm - 6pm,12,640.238819,0
338,1.4,0.547248894,HBACK,2,M,D,4,hybrid,133,60,red,M,0,weekday,6am - 12pm,12,640.480618,0
339,0.39,0.291226448,HBACK,4,F,B,6,dissel,117,86,green,M,0,weekend,6am - 12pm,12,645.2702706,0
340,2.06,0.442053307,STNWG,3,F,A,2,petrol,186,86,black,S,1,weekday,12pm - 6pm,12,646.2731608,0
341,1.25,0.825638267,SEDAN,3,M,A,5,electric,132,44,blue,S,0,weekend,12pm - 6pm,12,640.223457,0
342,1.3,0.121945731,SEDAN,3,F,A,1,petrol,195,69,white,M,0,weekday,12pm - 6pm,6,650.2744833,0
343,0.54,0.619461807,HBACK,4,F,B,4,petrol,134,69,gray,S,0,weekday,6am - 12pm,12,644.3491298,0
344,0.97,0.133507393,SEDAN,4,M,B,4,petrol,110,62,brown,M,0,weekday,12pm - 6pm,6,650.3684221,0
345,1.86,0.776872561,HBACK,2,F,A,4,dissel,101,60,green,S,1,weekday,6pm - 12am,12,642.2134328,0
346,2.77,0.110005364,TRUCK,1,M,C,4,dissel,208,99,green,S,1,weekday,6am - 12pm,6,654.7885827,0
347,1.89,0.864199922,STNWG,4,M,A,2,petrol,138,65,white,S,0,weekend,6am - 12pm,12,637.5358258,0
348,0.77,0.709438056,SEDAN,4,M,A,4,petrol,138,99,black,M,0,weekday,12pm - 6pm,12,644.6414458,0
349,2.42,0.317455665,HBACK,2,F,A,4,petrol,77,90,white,M,1,weekday,6am - 12pm,12,647.9096349,0
350,1.09,0.999359634,PANVN,4,M,B,5,petrol,70,12,white,M,0,weekday,12pm - 6pm,12,659.5841912,1
351,1.28,0.453982655,UTE,4,F,D,2,dissel,222,35,black,S,1,weekday,6pm - 12am,12,642.4640843,0
352,4.57,0.47182484,UTE,1,M,E,2,electric,182,99,black,S,0,weekday,6pm - 12am,12,652.7956411,0
353,1.74,0.131036528,SEDAN,2,F,E,5,petrol,164,90,white,S,1,weekday,6pm - 12am,6,642.3072888,0
354,3.3,0.959263875,UTE,2,M,D,2,petrol,209,74,black,S,1,weekend,6pm - 12am,12,640.7434841,1
355,1.57,0.239992752,SEDAN,3,M,C,4,petrol,136,89,gray,S,1,weekday,6am - 12pm,12,648.2548907,0
356,0.43,0.948893629,SEDAN,4,F,C,3,petrol,113,91,red,M,1,weekend,6am - 12pm,12,667.7094763,1
357,1.12,0.032759131,SEDAN,3,F,C,2,petrol,196,93,black,S,1,weekday,12pm - 6pm,6,649.2543976,0
358,1.6,0.143352425,HBACK,1,F,C,4,petrol,93,98,black,M,1,weekday,6am - 12pm,12,658.5165266,0
359,1.81,0.756249824,STNWG,3,F,C,2,dissel,101,96,yellow,S,0,weekday,6am - 12pm,12,644.3686121,0
360,0.81,0.368436619,HBACK,3,F,E,4,petrol,71,83,green,S,0,weekend,6pm - 12am,12,643.1941454,0
361,1.23,0.19543824,SEDAN,3,M,C,2,petrol,191,94,brown,M,0,weekend,6am - 12pm,12,658.9621165,0
362,1.72,0.14187675,SEDAN,2,M,B,2,petrol,158,42,black,S,1,weekday,6am - 12pm,12,651.8686303,0
363,1.05,0.893220035,HBACK,3,F,D,5,hybrid,94,95,silver,M,0,weekday,12pm - 6pm,12,642.6430002,1
364,1.95,0.292053041,STNWG,4,F,B,2,petrol,125,47,gray,M,0,weekday,6pm - 12am,12,644.1265699,0
365,4.55,0.120947232,STNWG,1,F,F,4,petrol,195,81,black,S,1,weekday,6am - 12pm,12,646.4460126,0
366,3.29,0.044193786,STNWG,2,F,C,2,dissel,166,48,brown,M,0,weekday,6am - 12pm,6,642.1639513,0
367,1.94,0.788527645,HDTOP,4,M,D,3,electric,294,43,white,M,0,weekday,6am - 12pm,12,640.4550234,0
368,1.45,0.067440031,HDTOP,4,M,B,2,dissel,268,62,gray,S,0,weekday,12am - 6 am,6,643.8681293,0
369,1.91,0.474934007,HDTOP,4,M,D,6,petrol,297,63,green,M,0,weekday,6am - 12pm,12,641.8419501,0
370,1.09,0.847370235,HBACK,2,F,D,1,petrol,139,99,black,M,1,weekday,6am - 12pm,12,645.6632216,0
371,4.52,0.794257985,STNWG,1,M,F,5,dissel,101,75,silver,S,1,weekday,6am - 12pm,12,654.6214256,0
372,1.07,0.180599393,SEDAN,3,F,C,4,electric,145,81,white,S,0,weekend,6am - 12pm,12,646.0606885,0
373,1.27,0.86897403,SEDAN,3,F,D,5,electric,132,39,white,S,1,weekday,6am - 12pm,12,644.1121067,0
374,2.78,0.352651138,SEDAN,2,F,A,4,dissel,206,57,blue,S,0,weekday,12pm - 6pm,6,645.1452056,0
375,0.98,0.783452976,SEDAN,3,F,B,3,petrol,149,74,blue,M,0,weekday,6am - 12pm,12,640.3625096,0
376,2.41,0.113273833,SEDAN,1,F,B,2,petrol,177,95,gray,M,1,weekday,6pm - 12am,6,640.5470956,0
377,0.71,0.412940906,SEDAN,4,F,D,5,petrol,134,99,red,S,0,weekday,6am - 12pm,12,640.9834613,0
378,6.41,0.2979211,SEDAN,3,M,A,5,electric,120,42,black,M,1,weekend,12pm - 6pm,12,645.0566125,0
379,1.96,0.81820477,SEDAN,1,F,D,6,hybrid,132,48,gray,M,1,weekday,6am - 12pm,12,665.5170818,0
380,0.4,0.139519248,SEDAN,4,M,C,4,electric,183,55,black,S,1,weekday,6am - 12pm,6,656.6953126,0
381,3.49,0.588757125,STNWG,1,F,A,3,petrol,111,95,white,S,1,weekday,6am - 12pm,12,659.4519408,0
382,18.4,0.329259069,SEDAN,1,M,C,5,petrol,186,57,green,S,1,weekday,6am - 12pm,12,657.2213465,0
383,2.63,0.862398863,SEDAN,1,F,C,4,petrol,165,97,gray,M,0,weekend,6am - 12pm,12,645.5010111,0
384,2.26,0.577114685,SEDAN,1,M,E,4,petrol,194,78,silver,S,0,weekday,6pm - 12am,12,635.3477568,0
385,1.51,0.499686715,SEDAN,2,F,A,6,petrol,150,91,white,M,0,weekday,12pm - 6pm,6,647.6011145,1
386,0.96,0.024286349,SEDAN,3,F,D,4,dissel,118,75,white,M,0,weekday,6am - 12pm,12,679.8893626,0
387,1.46,0.550287015,HBACK,2,F,B,3,petrol,109,45,green,S,0,weekday,6am - 12pm,12,642.7632579,0
388,0.46,0.19117322,SEDAN,4,F,A,3,petrol,171,43,white,M,1,weekday,6am - 12pm,12,645.1388458,0
389,0.72,0.12208373,HBACK,4,F,D,5,petrol,123,41,white,M,1,weekday,12pm - 6pm,6,652.514248,0
390,4.12,0.3839823,UTE,1,F,D,5,dissel,202,79,brown,M,1,weekday,12pm - 6pm,12,684.3309911,0
391,3.55,0.499687816,STNWG,3,F,D,2,dissel,126,55,gray,M,1,weekday,12pm - 6pm,6,636.536235,1
392,1.39,0.774194408,HBACK,2,F,B,4,petrol,139,54,white,M,1,weekday,6pm - 12am,12,654.8923739,0
393,1.01,0.721975474,SEDAN,4,M,A,4,petrol,153,97,white,S,0,weekday,12pm - 6pm,12,683.8299349,0
394,3.07,0.050625599,STNWG,3,F,E,3,petrol,159,64,black,M,0,weekday,6am - 12pm,6,644.2478866,0
395,0.85,0.306814604,HBACK,3,F,D,1,petrol,129,83,blue,S,0,weekday,6am - 12pm,6,639.0176188,0
396,2.11,0.230015121,SEDAN,3,M,B,3,petrol,120,96,gray,M,1,weekday,12pm - 6pm,12,659.0315792,0
397,0.8,0.781078261,HBACK,4,M,C,3,petrol,143,73,green,M,0,weekday,6am - 12pm,12,660.8996489,0
398,0.38,0.221768754,SEDAN,4,M,C,3,dissel,170,99,green,M,0,weekday,6am - 12pm,6,656.194443,0
399,0.87,0.374895854,SEDAN,4,M,C,3,electric,193,64,black,M,1,weekday,12pm - 6pm,6,640.6672428,0
400,2.56,0.202615587,STNWG,3,M,D,3,dissel,104,73,silver,S,0,weekday,6am - 12pm,6,650.8020483,0
401,2.39,0.920262187,HDTOP,2,F,C,3,hybrid,233,51,black,M,1,weekday,6am - 12pm,12,645.3850244,1
402,1.37,0.791095247,HBACK,1,F,C,5,petrol,70,74,blue,M,1,weekday,6am - 12pm,12,633.8319767,0
403,3.85,0.270941858,STNWG,2,M,F,2,petrol,110,61,white,S,1,weekday,6am - 12pm,12,652.8017483,0
404,0.87,0.502884311,UTE,4,M,E,2,dissel,185,73,gray,S,0,weekday,12pm - 6pm,12,643.5880446,0
405,1.43,0.227780087,HBACK,1,M,A,2,petrol,114,79,gray,S,1,weekday,6am - 12pm,12,672.9437686,0
406,2.15,0.348044209,TRUCK,1,M,B,4,dissel,307,62,brown,S,1,weekday,6am - 12pm,12,647.1078907,0
407,1.45,0.102945231,HBACK,1,M,C,2,electric,71,90,black,M,1,weekday,6am - 12pm,12,663.0195034,0
408,5.84,0.832142642,STNWG,1,F,F,3,petrol,125,99,black,S,1,weekday,6am - 12pm,12,651.0227142,0
409,0.75,0.46847204,SEDAN,4,F,D,4,petrol,193,57,black,S,1,weekday,12pm - 6pm,6,653.9099788,1
410,1.64,0.47154495,TRUCK,4,M,B,2,dissel,333,55,white,M,0,weekday,12am - 6 am,6,644.3632911,1
411,1.84,0.818089817,UTE,4,M,A,6,dissel,250,62,blue,S,1,weekday,12pm - 6pm,12,633.9050098,0
412,0.99,0.42114307,UTE,4,M,D,4,petrol,230,75,white,M,1,weekday,6am - 12pm,12,664.0665639,0
413,4.39,0.259760757,STNWG,1,M,B,5,hybrid,157,98,green,M,1,weekday,6am - 12pm,12,663.9702934,0
414,1.51,0.449859476,SEDAN,3,M,D,6,petrol,173,67,gray,S,0,weekend,6am - 12pm,12,649.3501383,0
415,1.11,0.627771756,HBACK,2,M,C,3,petrol,135,66,gray,S,1,weekday,12pm - 6pm,12,655.225636,0
416,2.43,0.137815948,PANVN,2,M,A,1,hybrid,110,59,green,S,0,weekday,6am - 12pm,6,663.5525195,0
417,0.9,0.354645815,SEDAN,4,F,C,4,petrol,133,46,gray,S,1,weekend,6am - 12pm,12,650.3389533,0
418,1.29,0.395090408,HBACK,1,F,B,3,electric,70,63,black,S,0,weekday,6pm - 12am,6,638.8102395,0
419,1.91,0.343816657,STNWG,4,M,C,6,hybrid,192,90,silver,S,1,weekday,6am - 12pm,12,643.6614285,0
420,1.93,0.822279765,SEDAN,4,F,A,5,petrol,115,86,white,M,0,weekday,12pm - 6pm,12,639.2672326,0
421,2.59,0.081454657,SEDAN,1,M,C,3,petrol,171,99,silver,S,1,weekday,6am - 12pm,12,645.1520498,0
422,2.26,0.355240936,SEDAN,2,F,C,6,petrol,169,57,yellow,S,1,weekday,6am - 12pm,6,632.8148437,0
423,3.84,0.475720385,STNWG,2,M,C,5,petrol,188,88,white,M,1,weekday,12pm - 6pm,6,641.0298153,1
424,0.83,0.146900622,HBACK,3,F,B,6,dissel,84,94,black,M,1,weekday,6pm - 12am,12,643.8642434,0
425,3.83,0.667784102,STNWG,3,F,B,4,hybrid,166,97,black,M,0,weekday,6pm - 12am,12,644.9263885,0
426,1.75,0.265352032,SEDAN,2,F,F,2,petrol,130,86,white,M,0,weekday,12pm - 6pm,6,642.533851,0
427,2.54,0.8337914,STNWG,3,F,E,5,petrol,157,81,gray,M,0,weekday,6am - 12pm,12,645.4357862,0
428,1.34,0.240150958,STNWG,4,M,D,2,dissel,145,49,white,M,1,weekday,12pm - 6pm,6,649.0172296,0
429,2.99,0.627869795,SEDAN,1,F,C,3,dissel,208,84,green,S,1,weekday,6am - 12pm,12,641.5292966,0
430,1.99,0.966794895,SEDAN,2,M,B,5,petrol,131,51,brown,M,1,weekday,12pm - 6pm,12,647.9213096,1
431,5.57,0.403826321,STNWG,2,F,A,4,hybrid,177,61,gray,S,1,weekday,6pm - 12am,12,646.2831439,0
432,0.4,0.620303679,SEDAN,4,M,B,5,petrol,175,70,gray,M,0,weekend,12am - 6 am,12,642.837139,0
433,4.59,0.090996257,STNWG,1,F,F,2,dissel,103,58,gray,S,1,weekday,6am - 12pm,12,652.8943338,0
434,0.31,0.369090345,HBACK,4,F,C,4,petrol,147,64,blue,M,1,weekday,6am - 12pm,12,648.8654065,0
435,2.35,0.372117693,UTE,2,M,D,2,dissel,216,65,red,M,1,weekday,12pm - 6pm,6,668.3026786,0
436,1.93,0.310063185,SEDAN,2,F,D,4,petrol,130,64,blue,S,0,weekday,6am - 12pm,12,650.5109737,0
437,1.9,0.495622897,STNWG,3,F,B,3,dissel,171,81,black,M,1,weekday,12pm - 6pm,12,655.7824688,0
438,2.2,0.727515543,SEDAN,2,F,A,4,petrol,188,85,white,M,0,weekday,12am - 6 am,12,647.1582017,0
439,1.89,0.476083321,SEDAN,2,F,D,6,petrol,137,70,red,S,0,weekday,6am - 12pm,12,641.3609527,0
440,1.88,0.715037868,STNWG,3,M,E,3,petrol,167,78,gray,S,1,weekday,6pm - 12am,12,644.3221875,0
441,2.16,0.045021865,STNWG,3,F,B,6,petrol,168,63,white,M,1,weekday,12pm - 6pm,6,639.1629113,0
442,1.65,0.849449472,SEDAN,2,F,A,3,dissel,167,80,blue,S,1,weekday,12pm - 6pm,12,658.3429617,0
443,1.38,0.852416247,STNWG,4,M,A,3,petrol,172,37,green,M,1,weekday,6am - 12pm,12,642.6612056,0
444,1.14,0.928506101,SEDAN,4,F,C,4,petrol,186,80,silver,M,0,weekday,6am - 12pm,12,650.5357485,1
445,2.4,0.911268792,SEDAN,2,F,C,3,petrol,152,61,white,M,1,weekday,12am - 6 am,12,644.0353014,1
446,1.74,0.593954439,HBACK,2,M,C,4,electric,92,53,gray,M,1,weekend,6am - 12pm,12,653.1842299,0
